"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5586","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:…",FALSE,0,NA,2018-01-23 13:06:43,FALSE,NA,"955788888341131265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rosespearman",1310,TRUE,FALSE,NA,NA
"5587","Pence was there. Women's March on NYC #womensmarch #nyc #newyork #hudsonvalley #equality #womensmarch2018 womensmar… https://t.co/6CHRpxHkfB",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787338071924736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5588","Better cabinets at Ikea. Women's March on NYC #womensmarch #nyc #hudsonvalley #equality #womensmarch #nyc… https://t.co/d9N1kHxrD8",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787337497182208",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5589","Time's Up. Minutes from the Women's March on NYC #womensmarch #nyc #hudsonvalley #equality #womensmarch #nyc… https://t.co/TIUu2XIWzo",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787337308561408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5590","RT @bbbk365: #WomensMarch2018 #WomensMarch milwaukee #TrumpShutdown pretty much sums up Trump's first year. https://t.co/1qByc8hZaV",FALSE,0,NA,2018-01-23 12:54:59,FALSE,NA,"955785936742252545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spaghettiibros",2861,TRUE,FALSE,NA,NA
"5591","Dallas @womensmarch 2018 with @DannieMOlguin #WomensMarch2018 #WomensMarch #progresstakeschange https://t.co/OB8FBcxOp0",FALSE,1,NA,2018-01-23 12:48:03,FALSE,NA,"955784189969883136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StirlingMorris",0,FALSE,FALSE,NA,NA
"5592","#MAGA=Make this A**hole Go Away!!  Wear this t-shirt!
$19.95 intro price!  S, M, L, XL.
Please email me to purchase… https://t.co/en83zkTTUS",FALSE,1,NA,2018-01-23 12:46:14,TRUE,NA,"955783734476746752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMallardi",3,FALSE,FALSE,NA,NA
"5593","It would have been stifled by the left-wing press, the Obama administration, the Clinton Foundation, and of course… https://t.co/3UF3L2zAoA",FALSE,0,NA,2018-01-23 12:43:06,TRUE,NA,"955782945054380033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pereira15XXL",1,FALSE,FALSE,NA,NA
"5594","if it was not for Donald J.Trump, your President, We never heard of the case of Hervey Weinstein,… https://t.co/NTlHUMJPyX",FALSE,0,NA,2018-01-23 12:39:31,TRUE,NA,"955782045103480832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pereira15XXL",0,FALSE,FALSE,NA,NA
"5595","RT @ThePoke: The best signs from Women’s March 2018 https://t.co/QTW6rVs1KG #WomensMarch2018 #WomensMarch https://t.co/UqyHhiuk5m",FALSE,0,NA,2018-01-23 12:36:08,FALSE,NA,"955781190979588096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","happygoofygirl",94,TRUE,FALSE,NA,NA
"5596","RT @ThePoke: 16 best placards from the Women’s March 2018 https://t.co/PruAuWIfdq #WomensMarch2018 #WomensMarch #womensmarchlondon https://…",FALSE,0,NA,2018-01-23 12:33:45,FALSE,NA,"955780593907851264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miketheyokel",20,TRUE,FALSE,NA,NA
"5597","Were you at one of the many, many Women's Marches this past weekend?  Solstice invites you to consider submitting y… https://t.co/cIje7bD4pA",FALSE,0,NA,2018-01-23 12:29:38,TRUE,NA,"955779557084286976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solsticelitmag",0,FALSE,FALSE,NA,NA
"5598","RT @Millenial_Con: THIS... Is why the #WomensMarch #WomensMarch2018 is a complete JOKE

It's nothing more than a bunch of disgusting, Trump…",FALSE,0,NA,2018-01-23 12:20:33,FALSE,NA,"955777269598969856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wolfeatworld",8,TRUE,FALSE,NA,NA
"5599","RT @mcspocky: GRAB 'EM BY THE MIDTERMS
#WomensMarch #WomensMarch2018
#tRumpShutdown https://t.co/2FPiLwcJDS",FALSE,0,NA,2018-01-23 12:18:04,FALSE,NA,"955776647223013376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuthHay64857104",318,TRUE,FALSE,NA,NA
"5600","What is the message of the #WomensMarch2018 #WomensMarchSeattle #WomensMarch ..... filth, child abuse, profanity ..… https://t.co/i9UAzF0XAZ",FALSE,0,NA,2018-01-23 12:14:12,TRUE,NA,"955775672286306304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Muehlhans",0,FALSE,FALSE,NA,NA
"5601","Women are buckling down. https://t.co/PQ8Oi3ltJd (from 2016) #womensmarch2018 #womensmarch",FALSE,0,NA,2018-01-23 13:26:00,FALSE,NA,"955793741666648064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brightthemag",0,FALSE,FALSE,NA,NA
"5602","women are SO strong. #womensmarch #womensmarch2018 #feminism #womenempowerment #equality #womensrights https://t.co/3S7gdrukLo",FALSE,6,NA,2018-01-23 13:24:34,FALSE,NA,"955793382395310084",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","lets_stop_here",0,FALSE,FALSE,NA,NA
"5603","RT @Cock4ndPussy: Wait, what???
I'd rather poke myself in the eye...
#WomensMarch2018 #WomensMarch https://t.co/DWGIWX5qYS",FALSE,0,NA,2018-01-23 13:24:30,FALSE,NA,"955793363382366209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","247ltd",1,TRUE,FALSE,NA,NA
"5604","Wait, what???
I'd rather poke myself in the eye...
#WomensMarch2018 #WomensMarch https://t.co/DWGIWX5qYS",FALSE,2,NA,2018-01-23 13:23:05,FALSE,NA,"955793009139900417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cock4ndPussy",1,FALSE,FALSE,NA,NA
"5605","RT @Acts17: Feminism has taken on different meanings in different parts of the world.
#WomensMarch2018 #WomensMarchNYC #WomensMarch https:/…",FALSE,0,NA,2018-01-23 13:22:25,FALSE,NA,"955792839866306561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikingr1987",12,TRUE,FALSE,NA,NA
"5606","RT @RichardAngwin: And the award for best sign at the #WomensMarch goes to...

#WomensMarch2018 #SAGAwards #Resist #Trump #MondayMotivation…",FALSE,0,NA,2018-01-23 13:22:20,FALSE,NA,"955792820039598081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jerzygirlincali",322,TRUE,FALSE,NA,NA
"5607","Do funny protest signs do more harm than good? A short history https://t.co/00qeAvcs8w #womensmarch2018 #womensmarch",FALSE,0,NA,2018-01-23 13:20:00,FALSE,NA,"955792232749125634",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brightthemag",0,FALSE,FALSE,NA,NA
"5608","RT @M_alcarazrios: Can we get him on a cover?! #WomensMarchNYC #WomensMarch2018 #WomensMarch https://t.co/nD8AhpY0aa",FALSE,0,NA,2018-01-23 13:19:26,FALSE,NA,"955792087848546304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dawnreshendoty",342,TRUE,FALSE,NA,NA
"5609","RT @lucyfrown: #timesup #TimesUp london #metoo #WomensMarch #WomensMarch2018 https://t.co/G4OQp2XZoB",FALSE,0,NA,2018-01-23 13:07:26,FALSE,NA,"955789070235586560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmergler1",58,TRUE,FALSE,NA,NA
"5610","RT @TSwiftDailyNews: Some of the Taylor inspired signs at #WomensMarch2018 today! #WomensMarch https://t.co/aSbRlmHLpt",FALSE,0,NA,2018-01-23 13:07:18,FALSE,NA,"955789037066997766",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","befeearless",370,TRUE,FALSE,NA,NA
"5611","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:…",FALSE,0,NA,2018-01-23 13:06:43,FALSE,NA,"955788888341131265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rosespearman",1310,TRUE,FALSE,NA,NA
"5612","Pence was there. Women's March on NYC #womensmarch #nyc #newyork #hudsonvalley #equality #womensmarch2018 womensmar… https://t.co/6CHRpxHkfB",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787338071924736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5613","Better cabinets at Ikea. Women's March on NYC #womensmarch #nyc #hudsonvalley #equality #womensmarch #nyc… https://t.co/d9N1kHxrD8",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787337497182208",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5614","Time's Up. Minutes from the Women's March on NYC #womensmarch #nyc #hudsonvalley #equality #womensmarch #nyc… https://t.co/TIUu2XIWzo",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787337308561408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5615","RT @bbbk365: #WomensMarch2018 #WomensMarch milwaukee #TrumpShutdown pretty much sums up Trump's first year. https://t.co/1qByc8hZaV",FALSE,0,NA,2018-01-23 12:54:59,FALSE,NA,"955785936742252545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spaghettiibros",2861,TRUE,FALSE,NA,NA
"5616","Dallas @womensmarch 2018 with @DannieMOlguin #WomensMarch2018 #WomensMarch #progresstakeschange https://t.co/OB8FBcxOp0",FALSE,1,NA,2018-01-23 12:48:03,FALSE,NA,"955784189969883136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StirlingMorris",0,FALSE,FALSE,NA,NA
"5617","#MAGA=Make this A**hole Go Away!!  Wear this t-shirt!
$19.95 intro price!  S, M, L, XL.
Please email me to purchase… https://t.co/en83zkTTUS",FALSE,1,NA,2018-01-23 12:46:14,TRUE,NA,"955783734476746752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMallardi",3,FALSE,FALSE,NA,NA
"5618","It would have been stifled by the left-wing press, the Obama administration, the Clinton Foundation, and of course… https://t.co/3UF3L2zAoA",FALSE,0,NA,2018-01-23 12:43:06,TRUE,NA,"955782945054380033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pereira15XXL",1,FALSE,FALSE,NA,NA
"5619","if it was not for Donald J.Trump, your President, We never heard of the case of Hervey Weinstein,… https://t.co/NTlHUMJPyX",FALSE,0,NA,2018-01-23 12:39:31,TRUE,NA,"955782045103480832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pereira15XXL",0,FALSE,FALSE,NA,NA
"5620","RT @ThePoke: The best signs from Women’s March 2018 https://t.co/QTW6rVs1KG #WomensMarch2018 #WomensMarch https://t.co/UqyHhiuk5m",FALSE,0,NA,2018-01-23 12:36:08,FALSE,NA,"955781190979588096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","happygoofygirl",94,TRUE,FALSE,NA,NA
"5621","RT @ThePoke: 16 best placards from the Women’s March 2018 https://t.co/PruAuWIfdq #WomensMarch2018 #WomensMarch #womensmarchlondon https://…",FALSE,0,NA,2018-01-23 12:33:45,FALSE,NA,"955780593907851264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miketheyokel",20,TRUE,FALSE,NA,NA
"5622","Were you at one of the many, many Women's Marches this past weekend?  Solstice invites you to consider submitting y… https://t.co/cIje7bD4pA",FALSE,0,NA,2018-01-23 12:29:38,TRUE,NA,"955779557084286976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solsticelitmag",0,FALSE,FALSE,NA,NA
"5623","RT @Millenial_Con: THIS... Is why the #WomensMarch #WomensMarch2018 is a complete JOKE

It's nothing more than a bunch of disgusting, Trump…",FALSE,0,NA,2018-01-23 12:20:33,FALSE,NA,"955777269598969856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wolfeatworld",8,TRUE,FALSE,NA,NA
"5624","RT @mcspocky: GRAB 'EM BY THE MIDTERMS
#WomensMarch #WomensMarch2018
#tRumpShutdown https://t.co/2FPiLwcJDS",FALSE,0,NA,2018-01-23 12:18:04,FALSE,NA,"955776647223013376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuthHay64857104",318,TRUE,FALSE,NA,NA
"5625","What is the message of the #WomensMarch2018 #WomensMarchSeattle #WomensMarch ..... filth, child abuse, profanity ..… https://t.co/i9UAzF0XAZ",FALSE,0,NA,2018-01-23 12:14:12,TRUE,NA,"955775672286306304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Muehlhans",0,FALSE,FALSE,NA,NA
"5626","Women are buckling down. https://t.co/PQ8Oi3ltJd (from 2016) #womensmarch2018 #womensmarch",FALSE,0,NA,2018-01-23 13:26:00,FALSE,NA,"955793741666648064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brightthemag",0,FALSE,FALSE,NA,NA
"5627","women are SO strong. #womensmarch #womensmarch2018 #feminism #womenempowerment #equality #womensrights https://t.co/3S7gdrukLo",FALSE,6,NA,2018-01-23 13:24:34,FALSE,NA,"955793382395310084",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","lets_stop_here",0,FALSE,FALSE,NA,NA
"5628","RT @Cock4ndPussy: Wait, what???
I'd rather poke myself in the eye...
#WomensMarch2018 #WomensMarch https://t.co/DWGIWX5qYS",FALSE,0,NA,2018-01-23 13:24:30,FALSE,NA,"955793363382366209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","247ltd",1,TRUE,FALSE,NA,NA
"5629","Wait, what???
I'd rather poke myself in the eye...
#WomensMarch2018 #WomensMarch https://t.co/DWGIWX5qYS",FALSE,2,NA,2018-01-23 13:23:05,FALSE,NA,"955793009139900417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cock4ndPussy",1,FALSE,FALSE,NA,NA
"5630","RT @Acts17: Feminism has taken on different meanings in different parts of the world.
#WomensMarch2018 #WomensMarchNYC #WomensMarch https:/…",FALSE,0,NA,2018-01-23 13:22:25,FALSE,NA,"955792839866306561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikingr1987",12,TRUE,FALSE,NA,NA
"5631","RT @RichardAngwin: And the award for best sign at the #WomensMarch goes to...

#WomensMarch2018 #SAGAwards #Resist #Trump #MondayMotivation…",FALSE,0,NA,2018-01-23 13:22:20,FALSE,NA,"955792820039598081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jerzygirlincali",322,TRUE,FALSE,NA,NA
"5632","Do funny protest signs do more harm than good? A short history https://t.co/00qeAvcs8w #womensmarch2018 #womensmarch",FALSE,0,NA,2018-01-23 13:20:00,FALSE,NA,"955792232749125634",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brightthemag",0,FALSE,FALSE,NA,NA
"5633","RT @M_alcarazrios: Can we get him on a cover?! #WomensMarchNYC #WomensMarch2018 #WomensMarch https://t.co/nD8AhpY0aa",FALSE,0,NA,2018-01-23 13:19:26,FALSE,NA,"955792087848546304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dawnreshendoty",342,TRUE,FALSE,NA,NA
"5634","RT @lucyfrown: #timesup #TimesUp london #metoo #WomensMarch #WomensMarch2018 https://t.co/G4OQp2XZoB",FALSE,0,NA,2018-01-23 13:07:26,FALSE,NA,"955789070235586560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmergler1",58,TRUE,FALSE,NA,NA
"5635","RT @TSwiftDailyNews: Some of the Taylor inspired signs at #WomensMarch2018 today! #WomensMarch https://t.co/aSbRlmHLpt",FALSE,0,NA,2018-01-23 13:07:18,FALSE,NA,"955789037066997766",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","befeearless",370,TRUE,FALSE,NA,NA
"5636","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:…",FALSE,0,NA,2018-01-23 13:06:43,FALSE,NA,"955788888341131265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rosespearman",1310,TRUE,FALSE,NA,NA
"5637","Pence was there. Women's March on NYC #womensmarch #nyc #newyork #hudsonvalley #equality #womensmarch2018 womensmar… https://t.co/6CHRpxHkfB",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787338071924736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5638","Better cabinets at Ikea. Women's March on NYC #womensmarch #nyc #hudsonvalley #equality #womensmarch #nyc… https://t.co/d9N1kHxrD8",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787337497182208",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5639","Time's Up. Minutes from the Women's March on NYC #womensmarch #nyc #hudsonvalley #equality #womensmarch #nyc… https://t.co/TIUu2XIWzo",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787337308561408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
"5640","RT @bbbk365: #WomensMarch2018 #WomensMarch milwaukee #TrumpShutdown pretty much sums up Trump's first year. https://t.co/1qByc8hZaV",FALSE,0,NA,2018-01-23 12:54:59,FALSE,NA,"955785936742252545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spaghettiibros",2861,TRUE,FALSE,NA,NA
"5641","Dallas @womensmarch 2018 with @DannieMOlguin #WomensMarch2018 #WomensMarch #progresstakeschange https://t.co/OB8FBcxOp0",FALSE,1,NA,2018-01-23 12:48:03,FALSE,NA,"955784189969883136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StirlingMorris",0,FALSE,FALSE,NA,NA
"5642","#MAGA=Make this A**hole Go Away!!  Wear this t-shirt!
$19.95 intro price!  S, M, L, XL.
Please email me to purchase… https://t.co/en83zkTTUS",FALSE,1,NA,2018-01-23 12:46:14,TRUE,NA,"955783734476746752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMallardi",3,FALSE,FALSE,NA,NA
"5643","It would have been stifled by the left-wing press, the Obama administration, the Clinton Foundation, and of course… https://t.co/3UF3L2zAoA",FALSE,0,NA,2018-01-23 12:43:06,TRUE,NA,"955782945054380033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pereira15XXL",1,FALSE,FALSE,NA,NA
"5644","if it was not for Donald J.Trump, your President, We never heard of the case of Hervey Weinstein,… https://t.co/NTlHUMJPyX",FALSE,0,NA,2018-01-23 12:39:31,TRUE,NA,"955782045103480832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pereira15XXL",0,FALSE,FALSE,NA,NA
"5645","RT @ThePoke: The best signs from Women’s March 2018 https://t.co/QTW6rVs1KG #WomensMarch2018 #WomensMarch https://t.co/UqyHhiuk5m",FALSE,0,NA,2018-01-23 12:36:08,FALSE,NA,"955781190979588096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","happygoofygirl",94,TRUE,FALSE,NA,NA
"5646","RT @ThePoke: 16 best placards from the Women’s March 2018 https://t.co/PruAuWIfdq #WomensMarch2018 #WomensMarch #womensmarchlondon https://…",FALSE,0,NA,2018-01-23 12:33:45,FALSE,NA,"955780593907851264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miketheyokel",20,TRUE,FALSE,NA,NA
"5647","Were you at one of the many, many Women's Marches this past weekend?  Solstice invites you to consider submitting y… https://t.co/cIje7bD4pA",FALSE,0,NA,2018-01-23 12:29:38,TRUE,NA,"955779557084286976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solsticelitmag",0,FALSE,FALSE,NA,NA
"5648","RT @Millenial_Con: THIS... Is why the #WomensMarch #WomensMarch2018 is a complete JOKE

It's nothing more than a bunch of disgusting, Trump…",FALSE,0,NA,2018-01-23 12:20:33,FALSE,NA,"955777269598969856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wolfeatworld",8,TRUE,FALSE,NA,NA
"5649","RT @mcspocky: GRAB 'EM BY THE MIDTERMS
#WomensMarch #WomensMarch2018
#tRumpShutdown https://t.co/2FPiLwcJDS",FALSE,0,NA,2018-01-23 12:18:04,FALSE,NA,"955776647223013376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuthHay64857104",318,TRUE,FALSE,NA,NA
"5650","What is the message of the #WomensMarch2018 #WomensMarchSeattle #WomensMarch ..... filth, child abuse, profanity ..… https://t.co/i9UAzF0XAZ",FALSE,0,NA,2018-01-23 12:14:12,TRUE,NA,"955775672286306304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Muehlhans",0,FALSE,FALSE,NA,NA
"5651","Women are buckling down. https://t.co/PQ8Oi3ltJd (from 2016) #womensmarch2018 #womensmarch",FALSE,0,NA,2018-01-23 13:26:00,FALSE,NA,"955793741666648064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brightthemag",0,FALSE,FALSE,NA,NA
"5652","women are SO strong. #womensmarch #womensmarch2018 #feminism #womenempowerment #equality #womensrights https://t.co/3S7gdrukLo",FALSE,6,NA,2018-01-23 13:24:34,FALSE,NA,"955793382395310084",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","lets_stop_here",0,FALSE,FALSE,NA,NA
"5653","RT @Cock4ndPussy: Wait, what???
I'd rather poke myself in the eye...
#WomensMarch2018 #WomensMarch https://t.co/DWGIWX5qYS",FALSE,0,NA,2018-01-23 13:24:30,FALSE,NA,"955793363382366209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","247ltd",1,TRUE,FALSE,NA,NA
"5654","Wait, what???
I'd rather poke myself in the eye...
#WomensMarch2018 #WomensMarch https://t.co/DWGIWX5qYS",FALSE,2,NA,2018-01-23 13:23:05,FALSE,NA,"955793009139900417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cock4ndPussy",1,FALSE,FALSE,NA,NA
"5655","RT @Acts17: Feminism has taken on different meanings in different parts of the world.
#WomensMarch2018 #WomensMarchNYC #WomensMarch https:/…",FALSE,0,NA,2018-01-23 13:22:25,FALSE,NA,"955792839866306561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikingr1987",12,TRUE,FALSE,NA,NA
"5656","RT @RichardAngwin: And the award for best sign at the #WomensMarch goes to...

#WomensMarch2018 #SAGAwards #Resist #Trump #MondayMotivation…",FALSE,0,NA,2018-01-23 13:22:20,FALSE,NA,"955792820039598081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jerzygirlincali",322,TRUE,FALSE,NA,NA
"5657","Do funny protest signs do more harm than good? A short history https://t.co/00qeAvcs8w #womensmarch2018 #womensmarch",FALSE,0,NA,2018-01-23 13:20:00,FALSE,NA,"955792232749125634",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brightthemag",0,FALSE,FALSE,NA,NA
"5658","RT @M_alcarazrios: Can we get him on a cover?! #WomensMarchNYC #WomensMarch2018 #WomensMarch https://t.co/nD8AhpY0aa",FALSE,0,NA,2018-01-23 13:19:26,FALSE,NA,"955792087848546304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dawnreshendoty",342,TRUE,FALSE,NA,NA
"5659","RT @lucyfrown: #timesup #TimesUp london #metoo #WomensMarch #WomensMarch2018 https://t.co/G4OQp2XZoB",FALSE,0,NA,2018-01-23 13:07:26,FALSE,NA,"955789070235586560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmergler1",58,TRUE,FALSE,NA,NA
"5660","RT @TSwiftDailyNews: Some of the Taylor inspired signs at #WomensMarch2018 today! #WomensMarch https://t.co/aSbRlmHLpt",FALSE,0,NA,2018-01-23 13:07:18,FALSE,NA,"955789037066997766",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","befeearless",370,TRUE,FALSE,NA,NA
"5661","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:…",FALSE,0,NA,2018-01-23 13:06:43,FALSE,NA,"955788888341131265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rosespearman",1310,TRUE,FALSE,NA,NA
"5662","Pence was there. Women's March on NYC #womensmarch #nyc #newyork #hudsonvalley #equality #womensmarch2018 womensmar… https://t.co/6CHRpxHkfB",FALSE,0,NA,2018-01-23 13:00:33,TRUE,NA,"955787338071924736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LonnaK",0,FALSE,FALSE,NA,NA
